2026-07-27 04:23:44 | INFO     | __main__ | ============================================================
2026-07-27 05:12:12 | DEBUG    | scraper.parser | Product 15 parsed: Food Grade 5 Mil Disposable Nitrile Gloves Medium, 100Pcs | 
2026-07-27 05:12:12 | DEBUG    | scraper.parser | Product 16 parsed: BEASTEK Nitrile Disposable Exam Gloves, 4Mil 100Ct Powder-Fr
2026-07-27 05:12:13 | DEBUG    | scraper.parser | Product 17 parsed: Mechanix Wear M-Pact Tactical Touchscreen Gloves Grey XX-Lar
2026-07-27 05:12:13 | DEBUG    | scraper.parser | Product 18 parsed: TREEGO 10 Mil Heavy Duty Black Nitrile Mechanic Gloves, 100 
2026-07-27 05:12:13 | DEBUG    | scraper.parser | Product 19 parsed: linconson 12 Pack Safety Performance Series Construction Mec
2026-07-27 05:12:14 | DEBUG    | scraper.parser | Product 20 parsed: HEAVY DUTY 7 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:14 | DEBUG    | scraper.parser | Product 21 parsed: Supmedic Vinyl Disposable Exam Gloves, Clear 4Mil Powder-Fre
2026-07-27 05:12:14 | DEBUG    | scraper.parser | Product 22 parsed: AroCare Nitrile Gloves, Disposable Gloves, Comfortable, Powd
2026-07-27 05:12:14 | DEBUG    | scraper.parser | Product 23 parsed: DSI Ever-Dri Color Guard Gloves
2026-07-27 05:12:15 | DEBUG    | scraper.parser | Product 24 parsed: Showa Atlas 370 Garden Club Gloves. Assorted Colors - 4 Pack
2026-07-27 05:12:15 | DEBUG    | scraper.parser | Product 25 parsed: GLOVEWORKS Nitrile Gloves Disposable Orange 8 mil, XX-Large 
2026-07-27 05:12:15 | DEBUG    | scraper.parser | Product 26 parsed: FURWEY Safety Gloves, 16/32 Pairs Nitrile, 72 PU, Seamless N
2026-07-27 05:12:15 | DEBUG    | scraper.parser | Product 27 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:16 | DEBUG    | scraper.parser | Product 28 parsed: Hayabusa Sport Boxing Gloves - Dual-Splinted | Wrist Support
2026-07-27 05:12:16 | DEBUG    | scraper.parser | Product 29 parsed: MaxiFlex 34-874 Ultimate - Nylon Micro-Foam Nitrile Grip Glo
2026-07-27 05:12:16 | DEBUG    | scraper.parser | Product 30 parsed: KLEIN TOOLS 60585 Work Gloves, Knit Dipped Cut Resistant ANS
2026-07-27 05:12:17 | DEBUG    | scraper.parser | Product 31 parsed: PIG FDT Delta Utility Gloves, 1 Pair | High Dexterity for Sh
2026-07-27 05:12:17 | DEBUG    | scraper.parser | Product 32 parsed: COOHORN 12Pairs Grip Safety Work Gloves Anti-slip Dots Bulk 
2026-07-27 05:12:17 | DEBUG    | scraper.parser | Product 33 parsed: GORILLA GRIP All-Purpose Work Gloves, Large, 15 Pair, Black 
2026-07-27 05:12:17 | DEBUG    | scraper.parser | Product 34 parsed: FRAMAR Green Gloves Disposable Latex Free, Powder Free Nitri
2026-07-27 05:12:18 | DEBUG    | scraper.parser | Product 35 parsed: Inspire Nitrile-Vinyl Blend Exam Gloves - Disposable, Latex 
2026-07-27 05:12:18 | DEBUG    | scraper.parser | Product 36 parsed: COOLJOB 6 Pairs Gardening Gloves for Men, Breathable Rubber 
2026-07-27 05:12:18 | DEBUG    | scraper.parser | Product 37 parsed: Fixwal Disposable Black Nitrile Gloves, Medium, 4 Mil, 1200 
2026-07-27 05:12:19 | DEBUG    | scraper.parser | Product 38 parsed: Disposable Medical Vinyl Exam Gloves Industrial Gloves - Lat
2026-07-27 05:12:19 | DEBUG    | scraper.parser | Product 39 parsed: BOOMJOY Nitrile Cleaning Gloves, Heavy Duty Dishwashing Glov
2026-07-27 05:12:19 | DEBUG    | scraper.parser | Product 40 parsed: London Labs Black Nitrile Gloves Disposable Latex Free & Pow
2026-07-27 05:12:20 | DEBUG    | scraper.parser | Product 41 parsed: Black Nitrile Disposable Gloves X-Small, 100 Count - Powder-
2026-07-27 05:12:20 | DEBUG    | scraper.parser | Product 42 parsed: SHOWA Atlas 370B Professional Nitrile Work Gloves,for Landsc
2026-07-27 05:12:20 | DEBUG    | scraper.parser | Product 43 parsed: SYSCO HIGH Performance Nitrile Gloves Size XL Powder Free - 
2026-07-27 05:12:20 | DEBUG    | scraper.parser | Product 44 parsed: First Glove 8 Mil Orange Diamond Texture Nitrile Bucket of G
2026-07-27 05:12:21 | DEBUG    | scraper.parser | Product 45 parsed: 36 Pcs White Cotton Gloves for Dry Hands Sleeping, Men&Women
2026-07-27 05:12:21 | DEBUG    | scraper.parser | Product 46 parsed: London Labs Heavy Duty 6 Mil Black Nitrile Gloves - Disposab
2026-07-27 05:12:21 | DEBUG    | scraper.parser | Product 47 parsed: FINITEX Nitrile Disposable Gloves - Black, 3.5mil, 100PCS, P
2026-07-27 05:12:21 | DEBUG    | scraper.parser | Product 48 parsed: ihuan New Weight Lifting Gym Workout Gloves Men & Women, Gre
2026-07-27 05:12:22 | DEBUG    | scraper.parser | Product 49 parsed: Nitrile Gloves, Powder-Free, Black, Extra Small, 100 Count, 
2026-07-27 05:12:22 | DEBUG    | scraper.parser | Product 50 parsed: COOLJOB 6 Pairs Gardening Gloves for Women Ladies, Breathabl
2026-07-27 05:12:22 | DEBUG    | scraper.parser | Product 51 parsed: Schwer 2 Pairs A7 Cut Resistant Work Gloves, Touchscreen, CR
2026-07-27 05:12:23 | DEBUG    | scraper.parser | Product 52 parsed: Bamllum Kitchen Cleaning Gloves, Latex-Free, Cotton Flocked 
2026-07-27 05:12:23 | DEBUG    | scraper.parser | Product 53 parsed: MaxiFlex 34-8743 Gloves Cut Resistant Nitrile Coated Work Gr
2026-07-27 05:12:23 | DEBUG    | scraper.parser | Product 54 parsed: 1st Choice Nitrile Gloves, Disposable, Latex-Free, Black, 6 
2026-07-27 05:12:23 | DEBUG    | scraper.parser | Product 55 parsed: GLEDLOVES 3 Pairs Winter Magic Gloves Adults Warm Stretchy U
2026-07-27 05:12:24 | DEBUG    | scraper.parser | Product 56 parsed: JMU Latex Gloves, 5 Mil Thick Disposable Powder-Free Medical
2026-07-27 05:12:24 | DEBUG    | scraper.parser | Product 57 parsed: Nitrile Disposable Gloves Pack of 100, Latex Free Safety Wor
2026-07-27 05:12:24 | DEBUG    | scraper.parser | Product 58 parsed: ComfyBrace Copper Infused Compression Arthritis Gloves for H
2026-07-27 05:12:25 | DEBUG    | scraper.parser | Product 59 parsed: TitanFlex Work Gloves, MicroFoam Nitrile Coated, Seamless Kn
2026-07-27 05:12:25 | DEBUG    | scraper.parser | Product 60 parsed: O-Cedar Playtex Gloves Living Reuseable Rubber Cleaning Glov
2026-07-27 05:12:25 | INFO     | scraper.search | Page 6: Extracted 60 products (total: 318)
2026-07-27 05:12:25 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=6
2026-07-27 05:12:25 | INFO     | scraper.search | ━━━ Scraping page 7 of 40 ━━━
2026-07-27 05:12:25 | INFO     | scraper.search | Navigating to page 7: https://www.amazon.com/s?k=gloves&page=7
2026-07-27 05:12:29 | DEBUG    | scraper.search | Page 7 loaded successfully.
2026-07-27 05:12:29 | INFO     | scraper.parser | Found 30 product cards on the page.
2026-07-27 05:12:29 | DEBUG    | scraper.parser | Product 1 parsed: Mechanix Wear: FastFit Work Glove with Elastic Cuff for Secu
2026-07-27 05:12:30 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:12:30 | DEBUG    | scraper.parser | Product 3 parsed: Mechanix Wear FastFit Tactical Covert Gloves, Medium | Heavy
2026-07-27 05:12:30 | DEBUG    | scraper.parser | Product 4 parsed: TREEGO 10 Mil Heavy Duty Black Nitrile Mechanic Gloves, 100 
2026-07-27 05:12:31 | DEBUG    | scraper.parser | Product 5 parsed: ComfyBrace Copper Infused Compression Arthritis Gloves for H
2026-07-27 05:12:31 | DEBUG    | scraper.parser | Product 6 parsed: TitanFlex Work Gloves, MicroFoam Nitrile Coated, Seamless Kn
2026-07-27 05:12:31 | DEBUG    | scraper.parser | Product 7 parsed: O-Cedar Playtex Gloves Living Reuseable Rubber Cleaning Glov
2026-07-27 05:12:31 | DEBUG    | scraper.parser | Product 8 parsed: GLOVEWORKS HD Industrial Ivory Latex Gloves, Box of 100, 8 M
2026-07-27 05:12:32 | DEBUG    | scraper.parser | Product 9 parsed: GripProtect® Precise Black Nitrile Gloves, Exam, 4 Mil, Food
2026-07-27 05:12:32 | DEBUG    | scraper.parser | Product 10 parsed: Galeton Comet Insulated PVC Coated Gloves Safety Cuff Orange
2026-07-27 05:12:32 | DEBUG    | scraper.parser | Product 11 parsed: COOLJOB 3/6/12 Pairs Nitrile Rubber Coated Nylon Safety Work
2026-07-27 05:12:33 | DEBUG    | scraper.parser | Product 12 parsed: First Tactical Men’s Lightweight Patrol Glove | Skin Tight G
2026-07-27 05:12:33 | DEBUG    | scraper.parser | Product 13 parsed: Halyard Health Purple Nitrile Exam Gloves, Medium, 100/Box, 
2026-07-27 05:12:33 | DEBUG    | scraper.parser | Product 14 parsed: Gardening Gloves for Men Women Breathable Rubber Coated Work
2026-07-27 05:12:33 | DEBUG    | scraper.parser | Product 15 parsed: Microflex 93-260 Nitrile and Neoprene Gloves - Disposable, C
2026-07-27 05:12:34 | DEBUG    | scraper.parser | Product 16 parsed: SAFESKIN Disposable Nitrile Gloves in POP-N-GO Pack (50 or 2
2026-07-27 05:12:34 | DEBUG    | scraper.parser | Product 17 parsed: linconson 12 Pack Safety Performance Series Construction Mec
2026-07-27 05:12:34 | DEBUG    | scraper.parser | Product 18 parsed: HEAVY DUTY 7 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:34 | DEBUG    | scraper.parser | Product 19 parsed: 100 Pack Disposable TPE Gloves, Clear Food Prep Gloves with 
2026-07-27 05:12:35 | DEBUG    | scraper.parser | Product 20 parsed: FURWEY Safety Gloves, 16/32 Pairs Nitrile, 72 PU, Seamless N
2026-07-27 05:12:35 | DEBUG    | scraper.parser | Product 21 parsed: Medguy Medical Nitrile Exam Gloves, 4 Mil Powder-Free Latex-
2026-07-27 05:12:35 | DEBUG    | scraper.parser | Product 22 parsed: Disposable Plastic Gloves Food Handling Service Gloves Dispo
2026-07-27 05:12:35 | DEBUG    | scraper.parser | Product 23 parsed: GORILLA GRIP Work Gloves, XLarge, 15 Pair, Black and Gray | 
2026-07-27 05:12:36 | DEBUG    | scraper.parser | Product 24 parsed: Sports Unlimited Football Lineman Gloves, Max Clash Lineman 
2026-07-27 05:12:36 | DEBUG    | scraper.parser | Product 25 parsed: GLOVEWORKS Nitrile Gloves Disposable Orange 8 mil, Medium 3 
2026-07-27 05:12:36 | DEBUG    | scraper.parser | Product 26 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:36 | DEBUG    | scraper.parser | Product 27 parsed: OKIAAS Men's Blue Medium Thin and Lightweight Working Gloves
2026-07-27 05:12:37 | DEBUG    | scraper.parser | Product 28 parsed: Touchscreen Nitrile Coated Work Gloves 12 Pairs Frosted Grip
2026-07-27 05:12:37 | DEBUG    | scraper.parser | Product 29 parsed: Bamllum 3 Pairs Rubber Cleaning Gloves for Household - Reusa
2026-07-27 05:12:37 | DEBUG    | scraper.parser | Product 30 parsed: Copper Compression Arthritis Gloves | Fingerless Arthritis C
2026-07-27 05:12:37 | INFO     | scraper.search | Page 7: Extracted 30 products (total: 348)
2026-07-27 05:12:37 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=7
2026-07-27 05:12:37 | INFO     | scraper.search | ━━━ Scraping page 8 of 40 ━━━
2026-07-27 05:12:37 | INFO     | scraper.search | Navigating to page 8: https://www.amazon.com/s?k=gloves&page=8
2026-07-27 05:12:42 | DEBUG    | scraper.search | Page 8 loaded successfully.
2026-07-27 05:12:42 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 05:12:42 | DEBUG    | scraper.parser | Product 1 parsed: Medical Exam Blue Nitrile Gloves Small 1000 Count - 3 Mil Po
2026-07-27 05:12:42 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:12:43 | DEBUG    | scraper.parser | Product 3 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:43 | DEBUG    | scraper.parser | Product 4 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:43 | DEBUG    | scraper.parser | Product 5 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:43 | DEBUG    | scraper.parser | Product 6 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:44 | DEBUG    | scraper.parser | Product 7 parsed: Inspire Black Nitrile Gloves | THE ORIGINAL Quality Black Gl
2026-07-27 05:12:44 | DEBUG    | scraper.parser | Product 8 parsed: HEAVY DUTY 8 Mil Orange Nitrile Gloves, Diamond Textured Dis
2026-07-27 05:12:44 | DEBUG    | scraper.parser | Product 9 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:44 | DEBUG    | scraper.parser | Product 10 parsed: HEAVY DUTY 6 Mil Nitrile Gloves Disposable Latex Free Black 
2026-07-27 05:12:45 | DEBUG    | scraper.parser | Product 11 parsed: HEAVY DUTY 7 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:45 | DEBUG    | scraper.parser | Product 12 parsed: Inspire Stretch Vinyl Exam Gloves | THE ORIGINAL Quality Dis
2026-07-27 05:12:45 | INFO     | scraper.search | Page 8: Extracted 12 products (total: 360)
2026-07-27 05:12:45 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=8
2026-07-27 05:12:45 | INFO     | scraper.search | ━━━ Scraping page 9 of 40 ━━━
2026-07-27 05:12:45 | INFO     | scraper.search | Navigating to page 9: https://www.amazon.com/s?k=gloves&page=9
2026-07-27 05:12:49 | DEBUG    | scraper.search | Page 9 loaded successfully.
2026-07-27 05:12:49 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 05:12:49 | DEBUG    | scraper.parser | Product 1 parsed: Medical Exam Blue Nitrile Gloves Small 1000 Count - 3 Mil Po
2026-07-27 05:12:50 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:12:50 | DEBUG    | scraper.parser | Product 3 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:50 | DEBUG    | scraper.parser | Product 4 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:50 | DEBUG    | scraper.parser | Product 5 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:51 | DEBUG    | scraper.parser | Product 6 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:12:51 | DEBUG    | scraper.parser | Product 7 parsed: Inspire Black Nitrile Gloves | THE ORIGINAL Quality Black Gl
2026-07-27 05:12:51 | DEBUG    | scraper.parser | Product 8 parsed: HEAVY DUTY 8 Mil Orange Nitrile Gloves, Diamond Textured Dis
2026-07-27 05:12:52 | DEBUG    | scraper.parser | Product 9 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:52 | DEBUG    | scraper.parser | Product 10 parsed: HEAVY DUTY 6 Mil Nitrile Gloves Disposable Latex Free Black 
2026-07-27 05:12:52 | DEBUG    | scraper.parser | Product 11 parsed: HEAVY DUTY 7 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:12:52 | DEBUG    | scraper.parser | Product 12 parsed: Inspire Stretch Vinyl Exam Gloves | THE ORIGINAL Quality Dis
2026-07-27 05:12:52 | INFO     | scraper.search | Page 9: Extracted 12 products (total: 372)
2026-07-27 05:12:52 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=9
2026-07-27 05:12:52 | INFO     | scraper.search | ━━━ Scraping page 10 of 40 ━━━
2026-07-27 05:12:52 | INFO     | scraper.search | Navigating to page 10: https://www.amazon.com/s?k=gloves&page=10
2026-07-27 05:13:10 | WARNING  | utils.retry | Attempt 1/3 failed for 'navigate_to_page': Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff797710d25+155a5]
	chromedriver!GetHandleVerifier [0x7ff797710d80+15600]
	chromedriver!(No symbol) [0x7ff79726594d]
	chromedriver!(No symbol) [0x7ff7972c08e9]
	chromedriver!(No symbol) [0x7ff7972c0bec]
	chromedriver!(No symbol) [0x7ff797311437]
	chromedriver!(No symbol) [0x7ff79730e01b]
	chromedriver!(No symbol) [0x7ff7972b2e6c]
	chromedriver!(No symbol) [0x7ff7972b3d93]
	chromedriver!GetHandleVerifier [0x7ff797cf6431+5facb1]
	chromedriver!GetHandleVerifier [0x7ff797cf0a9b+5f531b]
	chromedriver!GetHandleVerifier [0x7ff797d15865+61a0e5]
	chromedriver!GetHandleVerifier [0x7ff79772dace+3234e]
	chromedriver!GetHandleVerifier [0x7ff79773661c+3ae9c]
	chromedriver!GetHandleVerifier [0x7ff79771ab74+1f3f4]
	chromedriver!GetHandleVerifier [0x7ff79771ad04+1f584]
	chromedriver!GetHandleVerifier [0x7ff7976fd9d7+2257]
	KERNEL32!BaseThreadInitThunk [0x7ffb3b9f7374+14]
	ntdll!RtlUserThreadStart [0x7ffb3bd1cc91+21]
. Retrying in 2.0 seconds...
2026-07-27 05:13:12 | INFO     | scraper.search | Navigating to page 10: https://www.amazon.com/s?k=gloves&page=10
2026-07-27 05:13:16 | DEBUG    | scraper.search | Page 10 loaded successfully.
2026-07-27 05:13:16 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 05:13:16 | DEBUG    | scraper.parser | Product 1 parsed: Medical Exam Blue Nitrile Gloves Small 1000 Count - 3 Mil Po
2026-07-27 05:13:17 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:13:17 | DEBUG    | scraper.parser | Product 3 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:17 | DEBUG    | scraper.parser | Product 4 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:17 | DEBUG    | scraper.parser | Product 5 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:18 | DEBUG    | scraper.parser | Product 6 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:18 | DEBUG    | scraper.parser | Product 7 parsed: Inspire Black Nitrile Gloves | THE ORIGINAL Quality Black Gl
2026-07-27 05:13:18 | DEBUG    | scraper.parser | Product 8 parsed: HEAVY DUTY 8 Mil Orange Nitrile Gloves, Diamond Textured Dis
2026-07-27 05:13:18 | DEBUG    | scraper.parser | Product 9 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:13:19 | DEBUG    | scraper.parser | Product 10 parsed: HEAVY DUTY 6 Mil Nitrile Gloves Disposable Latex Free Black 
2026-07-27 05:13:19 | DEBUG    | scraper.parser | Product 11 parsed: HEAVY DUTY 7 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:13:19 | DEBUG    | scraper.parser | Product 12 parsed: Inspire Stretch Vinyl Exam Gloves | THE ORIGINAL Quality Dis
2026-07-27 05:13:19 | INFO     | scraper.search | Page 10: Extracted 12 products (total: 384)
2026-07-27 05:13:19 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=10
2026-07-27 05:13:19 | INFO     | scraper.search | ━━━ Scraping page 11 of 40 ━━━
2026-07-27 05:13:19 | INFO     | scraper.search | Navigating to page 11: https://www.amazon.com/s?k=gloves&page=11
2026-07-27 05:13:36 | WARNING  | utils.retry | Attempt 1/3 failed for 'navigate_to_page': Message: 
Stacktrace:
	chromedriver!GetHandleVerifier [0x7ff797710d25+155a5]
	chromedriver!GetHandleVerifier [0x7ff797710d80+15600]
	chromedriver!(No symbol) [0x7ff79726594d]
	chromedriver!(No symbol) [0x7ff7972c08e9]
	chromedriver!(No symbol) [0x7ff7972c0bec]
	chromedriver!(No symbol) [0x7ff797311437]
	chromedriver!(No symbol) [0x7ff79730e01b]
	chromedriver!(No symbol) [0x7ff7972b2e6c]
	chromedriver!(No symbol) [0x7ff7972b3d93]
	chromedriver!GetHandleVerifier [0x7ff797cf6431+5facb1]
	chromedriver!GetHandleVerifier [0x7ff797cf0a9b+5f531b]
	chromedriver!GetHandleVerifier [0x7ff797d15865+61a0e5]
	chromedriver!GetHandleVerifier [0x7ff79772dace+3234e]
	chromedriver!GetHandleVerifier [0x7ff79773661c+3ae9c]
	chromedriver!GetHandleVerifier [0x7ff79771ab74+1f3f4]
	chromedriver!GetHandleVerifier [0x7ff79771ad04+1f584]
	chromedriver!GetHandleVerifier [0x7ff7976fd9d7+2257]
	KERNEL32!BaseThreadInitThunk [0x7ffb3b9f7374+14]
	ntdll!RtlUserThreadStart [0x7ffb3bd1cc91+21]
. Retrying in 2.0 seconds...
2026-07-27 05:13:38 | INFO     | scraper.search | Navigating to page 11: https://www.amazon.com/s?k=gloves&page=11
2026-07-27 05:13:43 | DEBUG    | scraper.search | Page 11 loaded successfully.
2026-07-27 05:13:43 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 05:13:43 | DEBUG    | scraper.parser | Product 1 parsed: Medical Exam Blue Nitrile Gloves Small 1000 Count - 3 Mil Po
2026-07-27 05:13:44 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:13:44 | DEBUG    | scraper.parser | Product 3 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:44 | DEBUG    | scraper.parser | Product 4 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:45 | DEBUG    | scraper.parser | Product 5 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:45 | DEBUG    | scraper.parser | Product 6 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:45 | DEBUG    | scraper.parser | Product 7 parsed: Inspire Black Nitrile Gloves | THE ORIGINAL Quality Black Gl
2026-07-27 05:13:45 | DEBUG    | scraper.parser | Product 8 parsed: HEAVY DUTY 8 Mil Orange Nitrile Gloves, Diamond Textured Dis
2026-07-27 05:13:46 | DEBUG    | scraper.parser | Product 9 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:13:46 | DEBUG    | scraper.parser | Product 10 parsed: HEAVY DUTY 6 Mil Nitrile Gloves Disposable Latex Free Black 
2026-07-27 05:13:46 | DEBUG    | scraper.parser | Product 11 parsed: Inspire Stretch Vinyl Exam Gloves | THE ORIGINAL Quality Dis
2026-07-27 05:13:47 | DEBUG    | scraper.parser | Product 12 parsed: HEAVY DUTY 7 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:13:47 | INFO     | scraper.search | Page 11: Extracted 12 products (total: 396)
2026-07-27 05:13:47 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=11
2026-07-27 05:13:47 | INFO     | scraper.search | ━━━ Scraping page 12 of 40 ━━━
2026-07-27 05:13:47 | INFO     | scraper.search | Navigating to page 12: https://www.amazon.com/s?k=gloves&page=12
2026-07-27 05:13:51 | DEBUG    | scraper.search | Page 12 loaded successfully.
2026-07-27 05:13:51 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 05:13:51 | DEBUG    | scraper.parser | Product 1 parsed: Medical Exam Blue Nitrile Gloves Small 1000 Count - 3 Mil Po
2026-07-27 05:13:51 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:13:52 | DEBUG    | scraper.parser | Product 3 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:52 | DEBUG    | scraper.parser | Product 4 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:52 | DEBUG    | scraper.parser | Product 5 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:52 | DEBUG    | scraper.parser | Product 6 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:13:53 | DEBUG    | scraper.parser | Product 7 parsed: Inspire Black Nitrile Gloves | THE ORIGINAL Quality Black Gl
2026-07-27 05:13:53 | DEBUG    | scraper.parser | Product 8 parsed: HEAVY DUTY 8 Mil Orange Nitrile Gloves, Diamond Textured Dis
2026-07-27 05:13:53 | DEBUG    | scraper.parser | Product 9 parsed: HEAVY DUTY 6 Mil Nitrile Black Gloves Disposable Latex Free 
2026-07-27 05:13:53 | DEBUG    | scraper.parser | Product 10 parsed: HEAVY DUTY 6 Mil Nitrile Gloves Disposable Latex Free Black 
2026-07-27 05:13:54 | DEBUG    | scraper.parser | Product 11 parsed: Inspire Stretch Vinyl Exam Gloves | THE ORIGINAL Quality Dis
2026-07-27 05:13:54 | DEBUG    | scraper.parser | Product 12 parsed: JMU Black Nitrile Gloves Medium Bulk, Case of 1200, 3.5Mil, 
2026-07-27 05:13:54 | INFO     | scraper.search | Page 12: Extracted 12 products (total: 408)
2026-07-27 05:13:54 | DEBUG    | utils.resume | Progress saved: keyword='gloves', last_completed_page=12
2026-07-27 05:13:54 | INFO     | scraper.search | ━━━ Scraping page 13 of 40 ━━━
2026-07-27 05:13:54 | INFO     | scraper.search | Navigating to page 13: https://www.amazon.com/s?k=gloves&page=13
2026-07-27 05:13:59 | DEBUG    | scraper.search | Page 13 loaded successfully.
2026-07-27 05:13:59 | INFO     | scraper.parser | Found 12 product cards on the page.
2026-07-27 05:13:59 | DEBUG    | scraper.parser | Product 1 parsed: Medical Exam Blue Nitrile Gloves Small 1000 Count - 3 Mil Po
2026-07-27 05:14:00 | DEBUG    | scraper.parser | Product 2 parsed: FRAMAR Mocha Mittens Brown Nitrile Gloves, Powder Free Glove
2026-07-27 05:14:00 | DEBUG    | scraper.parser | Product 3 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:14:00 | DEBUG    | scraper.parser | Product 4 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:14:00 | DEBUG    | scraper.parser | Product 5 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:14:01 | DEBUG    | scraper.parser | Product 6 parsed: Inspire HEAVY DUTY 6Mil ORIGINAL Quality Stretch Nitrile Glo
2026-07-27 05:14:01 | DEBUG    | scraper.parser | Product 7 parsed: Inspire Black Nitrile Gloves | THE ORIGINAL Quality Black Gl
2026-07-27 05:14:01 | DEBUG    | scraper.parser | Product 8 parsed: HEAVY DUTY 8 Mil Orange Nitrile Gloves, Diamond Textured Dis
